日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-07-29,0.471,0.469,0.473,0.467,6317448,296775776.6,1.29,0.64,0.003,6.17
2024-07-30,0.467,0.461,0.467,0.46,4496815,208080409.7,1.49,-1.71,-0.008,4.39
2024-07-31,0.461,0.475,0.475,0.46,8775592,412524428.9,3.25,3.04,0.014,8.58
2024-08-01,0.472,0.469,0.473,0.468,5859649,275441534.9,1.05,-1.26,-0.006,5.73
2024-08-02,0.461,0.456,0.465,0.454,7411918,340202870.9,2.35,-2.77,-0.013,7.24
2024-08-05,0.45,0.445,0.461,0.442,10740491,484945296.1,4.17,-2.41,-0.011,10.5
2024-08-06,0.455,0.451,0.458,0.446,8589602,388210182.7,2.7,1.35,0.006,8.39
2024-08-07,0.453,0.455,0.46,0.451,10054377,458354986.5,2.0,0.89,0.004,9.83
2024-08-08,0.45,0.455,0.46,0.447,8526273,387093163.004,2.86,0.0,0.0,8.33
2024-08-09,0.462,0.46,0.467,0.46,8187680,378969181.1,1.54,1.1,0.005,8.0
2024-08-12,0.461,0.461,0.462,0.455,5596783,256803293.412,1.52,0.22,0.001,5.47
2024-08-13,0.461,0.461,0.464,0.457,6708014,308710157.8,1.52,0.0,0.0,6.56
2024-08-14,0.463,0.454,0.464,0.454,5850237,267964233.8,2.17,-1.52,-0.007,5.72
2024-08-15,0.452,0.454,0.461,0.45,10015025,455476478.0,2.42,0.0,0.0,9.79
2024-08-16,0.46,0.464,0.465,0.459,8705959,401983642.6,1.32,2.2,0.01,8.51
2024-08-19,0.47,0.471,0.477,0.469,6957987,329159584.7,1.72,1.51,0.007,6.8
2024-08-20,0.475,0.467,0.475,0.466,5098029,239321421.532,1.91,-0.85,-0.004,4.98
2024-08-21,0.458,0.459,0.46,0.453,6398550,292335185.043,1.5,-1.71,-0.008,6.25
2024-08-22,0.465,0.467,0.467,0.46,6263636,290411680.6,1.53,1.74,0.008,6.12
2024-08-23,0.462,0.462,0.464,0.46,4461907,206126251.5,0.86,-1.07,-0.005,4.36
2024-08-26,0.466,0.467,0.47,0.464,6315518,294809485.7,1.3,1.08,0.005,6.17
2024-08-27,0.461,0.466,0.467,0.459,6317316,292411443.2,1.71,-0.21,-0.001,6.17
2024-08-28,0.464,0.461,0.465,0.458,6276877,289332618.4,1.5,-1.07,-0.005,6.13
2024-08-29,0.454,0.461,0.462,0.45,7865077,358390996.4,2.6,0.0,0.0,7.69
2024-08-30,0.463,0.475,0.481,0.462,11531313,544517734.7,4.12,3.04,0.014,11.27
2024-09-02,0.47,0.463,0.471,0.463,6929857,323565698.0,1.68,-2.53,-0.012,6.77
2024-09-03,0.464,0.466,0.472,0.463,7948445,371366866.6,1.94,0.65,0.003,7.77
2024-09-04,0.461,0.462,0.466,0.459,5620654,259839230.7,1.5,-0.86,-0.004,5.49
2024-09-05,0.463,0.463,0.467,0.461,5676675,263298935.452,1.3,0.22,0.001,5.55
2024-09-06,0.464,0.459,0.465,0.459,2019334,93364770.0,1.3,-0.86,-0.004,1.97
2024-09-09,0.459,0.456,0.461,0.455,4694913,214721960.856,1.31,-0.65,-0.003,4.59
2024-09-10,0.46,0.461,0.463,0.455,7351677,337534315.4,1.75,1.1,0.005,7.18
2024-09-11,0.458,0.459,0.462,0.457,6425604,295000330.032,1.08,-0.43,-0.002,6.28
2024-09-12,0.464,0.466,0.469,0.464,7636138,356315478.1,1.09,1.53,0.007,7.46
2024-09-13,0.465,0.464,0.471,0.463,5755377,268739228.5,1.72,-0.43,-0.002,5.62
2024-09-18,0.47,0.472,0.472,0.468,3866355,181870916.6,0.86,1.72,0.008,3.78
2024-09-19,0.473,0.486,0.488,0.47,14780862,707752834.3,3.81,2.97,0.014,14.44
2024-09-20,0.486,0.489,0.496,0.483,13754588,675089434.74,2.67,0.62,0.003,13.44
2024-09-23,0.491,0.489,0.498,0.489,10272527,506886278.8,1.84,0.0,0.0,10.04
2024-09-24,0.503,0.516,0.516,0.497,18063991,914586963.5,3.89,5.52,0.027,17.65
2024-09-25,0.534,0.517,0.537,0.514,18324818,964543195.068,4.46,0.19,0.001,17.91
2024-09-26,0.524,0.552,0.552,0.521,23298653,1249121381.979,6.0,6.77,0.035,22.77
2024-09-27,0.569,0.584,0.599,0.568,43941229,2550587483.824,5.62,5.8,0.032,42.94
2024-09-30,0.62,0.642,0.642,0.598,36878837,2315745811.97,7.53,9.93,0.058,36.04
2024-10-08,0.706,0.656,0.706,0.62,77543722,5176698593.18,13.4,2.18,0.014,75.78
2024-10-09,0.655,0.61,0.661,0.608,63432555,4023515298.128,8.08,-7.01,-0.046,61.99
2024-10-10,0.628,0.626,0.643,0.621,49052844,3096996816.535,3.61,2.62,0.016,47.94
2024-10-11,0.624,0.606,0.625,0.601,13759530,845834394.928,3.83,-3.19,-0.02,13.45
2024-10-14,0.615,0.619,0.625,0.599,44464272,2724443172.856,4.29,2.15,0.013,43.45
2024-10-15,0.616,0.593,0.623,0.592,33629256,2059944054.25,5.01,-4.2,-0.026,32.86
2024-10-16,0.585,0.59,0.601,0.584,34864589,2065022712.1,2.87,-0.51,-0.003,34.07
2024-10-17,0.598,0.585,0.607,0.585,32461821,1938117341.542,3.73,-0.85,-0.005,31.72
2024-10-18,0.583,0.61,0.625,0.58,66649313,3995708644.27,7.69,4.27,0.025,65.13
2024-10-21,0.612,0.601,0.618,0.6,45087350,2746889967.676,2.95,-1.48,-0.009,44.06
2024-10-22,0.604,0.604,0.61,0.6,27482918,1664149660.106,1.66,0.5,0.003,26.86
2024-10-23,0.606,0.614,0.623,0.603,31433651,1930978956.758,3.31,1.66,0.01,30.72
2024-10-24,0.608,0.601,0.61,0.6,20307245,1228647336.151,1.63,-2.12,-0.013,19.84
2024-10-25,0.601,0.604,0.613,0.601,27320210,1656345380.802,2.0,0.5,0.003,26.7
2024-10-28,0.607,0.612,0.614,0.604,20240429,1234834651.668,1.66,1.32,0.008,19.78
2024-10-29,0.622,0.616,0.627,0.615,22674538,1408591682.3,1.96,0.65,0.004,22.16
2024-10-30,0.612,0.603,0.615,0.601,22481236,1365912677.5,2.27,-2.11,-0.013,21.97
2024-10-31,0.604,0.603,0.611,0.6,23245562,1407923414.208,1.82,0.0,0.0,22.72
2024-11-01,0.601,0.597,0.606,0.595,22630147,1355445619.7,1.82,-1.0,-0.006,22.11
2024-11-04,0.6,0.602,0.606,0.598,15878310,956327950.8,1.34,0.84,0.005,15.52
2024-11-05,0.598,0.618,0.619,0.598,25528047,1557628090.1,3.49,2.66,0.016,24.95
2024-11-06,0.618,0.61,0.622,0.605,28143361,1728759947.2,2.75,-1.29,-0.008,27.5
2024-11-07,0.608,0.625,0.625,0.605,27713157,1708801174.3,3.28,2.46,0.015,27.08
2024-11-08,0.639,0.628,0.648,0.626,28439093,1805854548.081,3.52,0.48,0.003,27.79
2024-11-11,0.61,0.625,0.627,0.609,24026372,1484526459.128,2.87,-0.48,-0.003,23.48
2024-11-12,0.623,0.606,0.632,0.604,26803955,1656921713.77,4.48,-3.04,-0.019,26.19
2024-11-13,0.599,0.6,0.602,0.593,20903089,1248627045.5,1.49,-0.99,-0.006,20.43
2024-11-14,0.595,0.585,0.604,0.583,20326353,1209931214.2,3.5,-2.5,-0.015,19.86
2024-11-15,0.587,0.586,0.595,0.582,21402984,1262882270.4,2.22,0.17,0.001,20.92
2024-11-18,0.593,0.589,0.596,0.585,17788667,1050359063.6,1.88,0.51,0.003,17.38
2024-11-19,0.594,0.595,0.597,0.588,14976489,888551349.2,1.53,1.02,0.006,14.64
2024-11-20,0.592,0.596,0.6,0.591,14697533,874166485.375,1.51,0.17,0.001,14.36
2024-11-21,0.595,0.591,0.597,0.59,12677012,752739963.791,1.17,-0.84,-0.005,12.39
2024-11-22,0.591,0.574,0.595,0.574,15976699,938097795.379,3.55,-2.88,-0.017,15.61
2024-11-25,0.578,0.572,0.58,0.568,13929339,799052472.625,2.09,-0.35,-0.002,13.61
2024-11-26,0.57,0.572,0.577,0.57,12503537,717604629.7,1.22,0.0,0.0,12.22
2024-11-27,0.573,0.586,0.586,0.569,16286307,937474161.6,2.97,2.45,0.014,15.92
2024-11-28,0.59,0.582,0.591,0.581,12584717,737102642.7,1.71,-0.68,-0.004,12.3
2024-11-29,0.584,0.586,0.598,0.582,21109823,1240653671.57,2.75,0.69,0.004,20.63
2024-12-02,0.588,0.594,0.598,0.587,14368727,852261172.7,1.88,1.37,0.008,14.04
2024-12-03,0.597,0.595,0.599,0.588,13816286,820990065.3,1.85,0.17,0.001,13.5
2024-12-04,0.596,0.594,0.6,0.592,11463747,682862877.898,1.34,-0.17,-0.001,11.2
2024-12-05,0.589,0.589,0.592,0.587,8638027,509329805.9,0.84,-0.84,-0.005,8.44
2024-12-06,0.592,0.599,0.601,0.588,14387343,856347795.4,2.21,1.7,0.01,14.06
2024-12-09,0.597,0.6,0.605,0.595,9978953,598502039.2,1.67,0.17,0.001,9.75
2024-12-10,0.64,0.618,0.646,0.617,26643673,1680658946.744,4.83,3.0,0.018,26.04
2024-12-11,0.62,0.61,0.623,0.608,12021947,740878057.92,2.43,-1.29,-0.008,11.75
2024-12-12,0.612,0.622,0.625,0.608,17409173,1072934898.166,2.79,1.97,0.012,17.01
2024-12-13,0.613,0.604,0.615,0.603,14886438,905686665.47,1.93,-2.89,-0.018,14.55
2024-12-16,0.604,0.594,0.606,0.592,11327194,678257238.6,2.32,-1.66,-0.01,11.07
2024-12-17,0.592,0.593,0.603,0.588,14958133,888475201.4,2.53,-0.17,-0.001,14.62
2024-12-18,0.599,0.601,0.604,0.597,10349020,620924702.3,1.18,1.35,0.008,10.11
2024-12-19,0.594,0.601,0.601,0.592,12966084,772398471.4,1.5,0.0,0.0,12.67
2024-12-20,0.598,0.6,0.604,0.597,13007740,781054554.234,1.16,-0.17,-0.001,12.71
2024-12-23,0.602,0.6,0.605,0.597,11615913,697424696.61,1.33,0.0,0.0,11.35
2024-12-24,0.601,0.608,0.608,0.6,10600156,641008364.459,1.33,1.33,0.008,10.36
2024-12-25,0.608,0.607,0.61,0.606,3239069,196969558.3,0.66,-0.16,-0.001,3.17
2024-12-26,0.608,0.607,0.609,0.606,2967896,180209078.8,0.49,0.0,0.0,2.9
2024-12-27,0.609,0.609,0.615,0.608,12429913,759227577.175,1.15,0.33,0.002,12.15
2024-12-30,0.611,0.608,0.613,0.604,10376070,630558633.3,1.48,-0.16,-0.001,10.14
2024-12-31,0.603,0.595,0.606,0.595,9070211,546414641.904,1.81,-2.14,-0.013,8.86
2025-01-02,0.595,0.587,0.598,0.585,14331858,847968021.018,2.18,-1.34,-0.008,14.01
2025-01-03,0.59,0.59,0.599,0.584,14407973,852475406.876,2.56,0.51,0.003,14.08
2025-01-06,0.596,0.592,0.6,0.59,10840381,644789639.9,1.69,0.34,0.002,10.59
2025-01-07,0.587,0.584,0.594,0.578,14452175,846080632.2,2.7,-1.35,-0.008,14.12
2025-01-08,0.587,0.581,0.59,0.576,14711405,857418436.3,2.4,-0.51,-0.003,14.38
2025-01-09,0.581,0.584,0.589,0.58,11512902,672819579.3,1.55,0.52,0.003,11.25
2025-01-10,0.584,0.576,0.589,0.576,11147532,649403949.9,2.23,-1.37,-0.008,10.89
2025-01-13,0.572,0.57,0.574,0.565,9372351,533951997.6,1.56,-1.04,-0.006,9.16
2025-01-14,0.573,0.589,0.592,0.572,15276256,889682131.1,3.51,3.33,0.019,14.93
2025-01-15,0.586,0.589,0.593,0.583,9082117,533674012.6,1.7,0.0,0.0,8.88
2025-01-16,0.596,0.596,0.606,0.589,13523564,808500590.2,2.89,1.19,0.007,13.22
2025-01-17,0.594,0.602,0.604,0.592,10863821,650747079.7,2.01,1.01,0.006,10.62
2025-01-20,0.612,0.617,0.623,0.611,14870614,917489048.434,1.99,2.49,0.015,14.53
2025-01-21,0.622,0.627,0.632,0.617,14789239,922751991.912,2.43,1.62,0.01,14.45
2025-01-22,0.622,0.612,0.625,0.611,11884413,732734078.3,2.23,-2.39,-0.015,11.61
2025-01-23,0.618,0.604,0.624,0.603,17159553,1054500631.74,3.43,-1.31,-0.008,16.77
2025-01-24,0.608,0.622,0.624,0.607,15252767,941823295.545,2.81,2.98,0.018,14.91
2025-01-27,0.629,0.629,0.635,0.627,11208125,707062572.665,1.29,1.13,0.007,10.95
2025-02-05,0.661,0.658,0.666,0.65,19278346,1268120388.584,2.54,4.61,0.029,18.84
2025-02-06,0.659,0.674,0.675,0.658,15512451,1033814734.3,2.58,2.43,0.016,15.16
2025-02-07,0.676,0.691,0.697,0.675,25411188,1747800062.412,3.26,2.52,0.017,24.83
2025-02-10,0.696,0.706,0.709,0.696,22383995,1573293595.2,1.88,2.17,0.015,21.87
2025-02-11,0.71,0.694,0.711,0.692,18908900,1323312799.484,2.69,-1.7,-0.012,18.48
2025-02-12,0.698,0.707,0.709,0.692,26956363,1891252083.146,2.45,1.87,0.013,26.34
2025-02-13,0.713,0.716,0.737,0.71,31373851,2265358626.621,3.82,1.27,0.009,30.66
2025-02-14,0.712,0.732,0.732,0.711,30956315,2232123001.83,2.93,2.23,0.016,30.25
2025-02-17,0.751,0.742,0.76,0.727,31349045,2331960376.455,4.51,1.37,0.01,30.63
2025-02-18,0.742,0.75,0.766,0.74,31675343,2382027029.778,3.5,1.08,0.008,30.95
2025-02-19,0.747,0.763,0.764,0.742,24358842,1844307280.496,2.93,1.73,0.013,23.8
2025-02-20,0.754,0.742,0.761,0.736,22568656,1685334517.585,3.28,-2.75,-0.021,22.05
2025-02-21,0.759,0.779,0.78,0.753,25641050,1966339578.231,3.64,4.99,0.037,25.06
2025-02-24,0.78,0.784,0.794,0.771,25889158,2027667433.815,2.95,0.64,0.005,25.3
2025-02-25,0.753,0.767,0.783,0.749,28880692,2222298056.884,4.34,-2.17,-0.017,28.22
2025-02-26,0.778,0.808,0.809,0.776,28803713,2289549999.655,4.3,5.35,0.041,28.15
2025-02-27,0.809,0.801,0.824,0.781,42640120,3422357709.265,5.32,-0.87,-0.007,41.67
2025-02-28,0.798,0.75,0.799,0.748,40118408,3077110477.866,6.37,-6.37,-0.051,39.2
2025-03-03,0.76,0.743,0.769,0.737,34624808,2619257207.335,4.27,-0.93,-0.007,33.84
2025-03-04,0.729,0.75,0.755,0.724,39183303,2902120184.7,4.17,0.94,0.007,38.29
2025-03-05,0.756,0.771,0.772,0.752,35542859,2709139631.941,2.67,2.8,0.021,34.73
2025-03-06,0.795,0.812,0.817,0.795,35548784,2864666885.336,2.85,5.32,0.041,34.74
2025-03-07,0.806,0.808,0.834,0.8,47236281,3857273370.3,4.19,-0.49,-0.004,46.16
2025-03-10,0.808,0.793,0.818,0.785,36371262,2903443981.979,4.08,-1.86,-0.015,35.54
2025-03-11,0.776,0.795,0.803,0.771,42571587,3363613023.759,4.04,0.25,0.002,41.6
2025-03-12,0.814,0.784,0.815,0.783,33599186,2687010533.412,4.03,-1.38,-0.011,32.83
2025-03-13,0.789,0.77,0.792,0.761,30785355,2384049771.8,3.95,-1.79,-0.014,30.08
2025-03-14,0.782,0.791,0.795,0.77,38959580,3055376812.704,3.25,2.73,0.021,38.07
2025-03-17,0.795,0.79,0.797,0.783,21590447,1706420212.492,1.77,-0.13,-0.001,21.1
2025-03-18,0.807,0.812,0.814,0.802,27888512,2254079806.478,1.52,2.78,0.022,27.25
2025-03-19,0.81,0.811,0.817,0.802,21613231,1748664842.233,1.85,-0.12,-0.001,21.12
2025-03-20,0.805,0.787,0.806,0.786,24123874,1919430235.63,2.47,-2.96,-0.024,23.57
2025-03-21,0.78,0.762,0.789,0.757,26423297,2038441212.4,4.07,-3.18,-0.025,25.82
2025-03-24,0.762,0.764,0.767,0.755,19537153,1485754950.0,1.57,0.26,0.002,19.09
2025-03-25,0.759,0.744,0.766,0.743,19124429,1438793776.0,3.01,-2.62,-0.02,18.69
2025-03-26,0.747,0.749,0.757,0.746,18038339,1353644187.7,1.48,0.67,0.005,17.63
2025-03-27,0.753,0.757,0.769,0.742,25677235,1943226276.89,3.6,1.07,0.008,25.09
2025-03-28,0.759,0.743,0.762,0.738,21474706,1609635295.0,3.17,-1.85,-0.014,20.99
2025-03-31,0.736,0.729,0.739,0.722,18065600,1318306075.372,2.29,-1.88,-0.014,17.65
2025-04-01,0.735,0.735,0.744,0.731,25284607,1862499650.7,1.78,0.82,0.006,24.71
2025-04-02,0.73,0.734,0.744,0.727,21601391,1588031592.22,2.31,-0.14,-0.001,21.11
2025-04-03,0.72,0.72,0.73,0.714,25106674,1813097603.746,2.18,-1.91,-0.014,24.53
2025-04-07,0.658,0.648,0.674,0.648,23216897,1516268971.399,3.61,-10.0,-0.072,22.69
2025-04-08,0.642,0.618,0.65,0.603,57771412,3600729278.476,7.25,-4.63,-0.03,56.46
2025-04-09,0.596,0.631,0.64,0.589,74513902,4636221926.101,8.25,2.1,0.013,72.82
2025-04-10,0.665,0.66,0.685,0.656,60098931,4015915669.9,4.6,4.6,0.029,58.73
2025-04-11,0.653,0.67,0.679,0.645,58326902,3879980823.1,5.15,1.52,0.01,57.0
2025-04-14,0.686,0.677,0.69,0.676,38339803,2620566131.2,2.09,1.04,0.007,37.47
2025-04-15,0.683,0.674,0.686,0.67,27026201,1826111216.5,2.36,-0.44,-0.003,26.41
2025-04-16,0.667,0.656,0.669,0.648,26203840,1720862925.6,3.12,-2.67,-0.018,25.61
2025-04-17,0.653,0.661,0.669,0.651,31647880,2095749909.2,2.74,0.76,0.005,30.93
2025-04-18,0.656,0.657,0.658,0.654,7097242,465677642.2,0.61,-0.61,-0.004,6.94
2025-04-21,0.655,0.665,0.665,0.654,7384985,487270962.4,1.67,1.22,0.008,7.22
2025-04-22,0.664,0.665,0.67,0.656,28551415,1893385403.1,2.11,0.0,0.0,27.9
2025-04-23,0.689,0.686,0.69,0.678,27755296,1896750327.6,1.8,3.16,0.021,27.12
2025-04-24,0.685,0.673,0.688,0.67,24475585,1660419084.5,2.62,-1.9,-0.013,23.92
2025-04-25,0.681,0.681,0.69,0.678,27382242,1872051484.3,1.78,1.19,0.008,26.76
2025-04-28,0.68,0.68,0.682,0.674,16947997,1149456350.1,1.17,-0.15,-0.001,16.56
2025-04-29,0.68,0.679,0.689,0.676,21065701,1436511762.4,1.91,-0.15,-0.001,20.59
2025-04-30,0.68,0.685,0.687,0.677,22682676,1548991595.7,1.47,0.88,0.006,22.17
2025-05-06,0.702,0.707,0.707,0.698,29639785,2082854640.06,1.31,3.21,0.022,28.96
2025-05-07,0.722,0.705,0.726,0.702,33237398,2371740119.31,3.39,-0.28,-0.002,32.48
2025-05-08,0.7,0.703,0.712,0.698,25512892,1800580416.1,1.99,-0.28,-0.002,24.93
2025-05-09,0.703,0.695,0.704,0.691,22075985,1539048919.3,1.85,-1.14,-0.008,21.57
